,label,flow_volume,flow_duration,flow_rate,sleep_time,dns_interval,ntp_interval,avg_win,avg_mss,avg_sen,ip_cnt,df_cnt,icmp_cnt,tcp_cnt,udp_cnt,http_cnt,dhcp_cnt,dns_cnt,ntp_cnt,dstIp_cnt,burst,period,top1_pt_name,top1_pt_cnt,top2_pt_name,top2_pt_cnt,top3_pt_name,top3_pt_cnt,top4_pt_name,top4_pt_cnt,top5_pt_name,top5_pt_cnt,top6_pt_name,top6_pt_cnt,top7_pt_name,top7_pt_cnt,top8_pt_name,top8_pt_cnt,top9_pt_name,top9_pt_cnt,top10_pt_name,top10_pt_cnt,top11_pt_name,top11_pt_cnt,top12_pt_name,top12_pt_cnt,top13_pt_name,top13_pt_cnt,top14_pt_name,top14_pt_cnt,top15_pt_name,top15_pt_cnt,top16_pt_name,top16_pt_cnt,top1_dm_name,top1_dm_cnt,top2_dm_name,top2_dm_cnt,top3_dm_name,top3_dm_cnt,top4_dm_name,top4_dm_cnt,top5_dm_name,top5_dm_cnt,top6_dm_name,top6_dm_cnt,top7_dm_name,top7_dm_cnt,top8_dm_name,top8_dm_cnt,top1_cs_name,top1_cs_cnt,top2_cs_name,top2_cs_cnt
2248,4,510006,3599,141.705713,1.088642,0.0,0.0,60888.5,0.0,0.766749,3209,3209,0,3209,0,0,0,1,1,1,0.0,0.6835859270246633,443,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,4,511176,3597,142.073499,1.0824209999999999,0.0,0.0,60672.0,0.0,0.7663939999999999,3215,3215,0,3215,0,0,0,1,1,1,0.0,1.0,443,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,4,513854,3598,142.780121,1.074946,0.0,0.0,60499.4,0.0,0.7664989999999999,3229,3229,0,3229,0,0,0,1,1,1,0.0,1.0,443,3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,4,520582,3598,144.648424,1.06101,0.0,0.0,60509.8,0.0,0.766368,3272,3272,0,3272,0,0,0,1,1,1,0.0,0.998625428903524,443,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,4,523534,3597,145.509371,1.057907,0.0,0.0,60700.1,0.0,0.76642,3292,3292,0,3291,1,0,1,1,1,2,0.0,0.9971764649527378,443,3291,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,4,532406,3599,147.89301899999998,1.044369,0.0,0.0,60872.8,0.0,0.766537,3345,3345,0,3345,0,0,0,1,1,1,0.0,1.0,443,3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,4,571794,3599,158.874925,0.972708,0.0,0.0,60931.9,0.0,0.766307,3594,3594,0,3594,0,0,0,1,1,1,0.0,1.0,443,3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,4,597064,3598,165.901568,0.94983,0.0,0.0,61056.9,0.0,0.768679,3688,3688,0,3688,0,0,0,1,1,1,0.0,0.43213066044980947,443,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,4,617366,3599,171.492352,0.931908,0.0,0.0,61007.7,0.0,0.771077,3757,3757,0,3757,0,0,0,1,1,1,0.0,0.8869078896331917,443,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,4,636540,3599,176.82521699999998,0.9022120000000001,0.0,0.0,61046.8,0.0,0.7709,3883,3883,0,3883,0,0,0,1,1,1,0.0,1.0,443,3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,4,870982,3599,241.97697599999998,0.733233,0.0,0.0,61170.0,0.0,0.7836850000000001,4788,4788,0,4787,1,0,1,1,1,2,1.0,0.7744109754588606,443,4787,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,4,1526072,3598,424.028085,0.47530200000000006,0.0,0.0,61635.5,0.0,0.806281,7440,7440,0,7440,0,0,0,1,1,1,1.0,1.0,443,7440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,4,1338140,3599,371.740442,0.526036,0.0,0.0,61574.0,0.0,0.8011199999999999,6717,6717,0,6717,0,0,0,1,1,1,0.0,0.9866470883327149,443,6717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,4,1158524,3598,321.901873,0.574461,0.0,0.0,61627.6,0.0,0.791849,6155,6155,0,6155,0,0,0,1,1,1,0.0,0.7822869304886299,443,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,4,754128,3598,209.540742,0.818689,0.0,0.0,61116.5,0.0,0.776251,4283,4283,0,4283,0,0,0,1,1,1,0.0,1.0,443,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,4,641748,3597,178.366199,0.8997059999999999,0.0,0.0,60831.0,0.0,0.772066,3878,3878,0,3878,0,0,0,1,1,1,1.0,0.6421921417672374,443,3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,4,623146,3598,173.146209,0.92685,0.0,0.0,61032.7,0.0,0.771239,3779,3779,0,3778,1,0,1,1,1,2,0.0,1.0,443,3778,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,4,583710,3598,162.187547,0.9708610000000001,0.0,0.0,60799.9,0.0,0.769211,3593,3593,0,3593,0,0,0,1,1,1,0.0,0.9943987272864082,443,3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,4,530184,3598,147.315756,1.040764,0.0,0.0,60407.0,0.0,0.766237,3330,3330,0,3330,0,0,0,1,1,1,0.0,0.4318656463623108,443,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,4,527502,3598,146.58471200000002,1.048853,0.0,0.0,60663.0,0.0,0.766195,3318,3318,0,3318,0,0,0,1,1,1,0.0,0.6137844789811231,443,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,4,521208,3597,144.86307299999999,1.062278,0.0,0.0,60728.8,0.0,0.766516,3279,3279,0,3279,0,0,0,1,1,1,-1.0,1.0,443,3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,4,527974,3598,146.700994,1.051104,0.0,0.0,60878.6,0.0,0.7662760000000001,3323,3323,0,3323,0,0,0,1,1,1,0.0,0.8348680184885099,443,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,4,545800,3595,151.782672,1.013224,0.0,0.0,60643.3,0.0,0.766285,3432,3432,0,3431,1,0,1,1,1,2,0.0,1.0,443,3431,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,4,520778,3599,144.69980900000002,1.060408,0.0,0.0,60474.2,0.0,0.7662770000000001,3272,3272,0,3272,0,0,0,1,1,1,0.0,0.715349086841143,443,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,4,512928,3598,142.522455,1.080435,0.0,0.0,60770.5,0.0,0.766243,3227,3227,0,3227,0,0,0,1,1,1,0.0,1.0,443,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,4,515334,3598,143.189679,1.0733549999999998,0.0,0.0,60615.0,0.0,0.7662180000000001,3240,3240,0,3240,0,0,0,1,1,1,0.0,1.0,443,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,4,506296,3597,140.71923700000002,1.092927,0.0,0.0,60652.0,0.0,0.766069,3183,3183,0,3183,0,0,0,1,1,1,0.0,0.7893522173763263,443,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,4,516450,3596,143.580181,1.072754,0.0,0.0,60783.3,0.0,0.76683,3249,3249,0,3249,0,0,0,1,1,1,0.0,0.8015889998750844,443,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,4,525898,3598,146.12351999999998,1.051723,0.0,0.0,60565.9,0.0,0.766127,3305,3305,0,3304,1,0,1,1,1,2,0.0,0.8723567442899587,443,3304,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,4,516342,3599,143.42845,1.069836,0.0,0.0,60473.4,0.0,0.766412,3244,3244,0,3244,0,0,0,1,1,1,-1.0,0.543615227257771,443,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,4,521526,3598,144.90905700000002,1.062589,0.0,0.0,60765.8,0.0,0.766393,3281,3281,0,3281,0,0,0,1,1,1,0.0,1.0,443,3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,4,513316,3598,142.66519499999998,1.077259,0.0,0.0,60531.6,0.0,0.766112,3223,3223,0,3223,0,0,0,1,1,1,0.0,0.788409109055934,443,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,4,528540,3599,146.85685800000002,1.0511139999999999,0.0,0.0,60842.0,0.0,0.766192,3321,3321,0,3321,0,0,0,1,1,1,1.0,0.997176464952738,443,3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,4,590136,3598,163.977259,0.953348,0.0,0.0,60768.2,0.0,0.768406,3657,3657,0,3657,0,0,0,1,1,1,1.0,0.837219313210855,443,3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,4,899838,3599,250.024421,0.74498,0.0,0.0,61443.5,0.0,0.781932,4733,4733,0,4732,1,0,1,1,1,2,1.0,1.0,443,4732,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,4,848400,3598,235.73991,0.748675,0.0,0.0,61176.1,0.0,0.785324,4688,4688,0,4688,0,0,0,1,1,1,0.0,0.8333790046981135,443,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,4,633606,3599,176.049099,0.909535,0.0,0.0,61096.2,0.0,0.771055,3854,3854,0,3854,0,0,0,1,1,1,0.0,1.0,443,3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,4,807090,3598,224.31456699999998,0.772275,0.0,0.0,61328.7,0.0,0.7823439999999999,4555,4555,0,4555,0,0,0,1,1,1,1.0,0.6966367385923902,443,4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,4,652164,3598,181.211527,0.8943610000000001,0.0,0.0,61123.4,0.0,0.7729020000000001,3921,3921,0,3921,0,0,0,1,1,1,1.0,1.0,443,3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,4,526350,3595,146.376579,1.053887,0.0,0.0,60798.6,0.0,0.7666810000000001,3307,3307,0,3307,0,0,0,1,1,1,1.0,0.7444574316036341,443,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,4,538294,3597,149.610452,1.033603,0.0,0.0,60836.9,0.0,0.766306,3377,3377,0,3376,1,0,1,1,1,2,0.0,0.7139371972050563,443,3376,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,4,530250,3599,147.29186299999998,1.04651,0.0,0.0,60704.9,0.0,0.766303,3329,3329,0,3329,0,0,0,1,1,1,0.0,1.0,443,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,4,527688,3597,146.661951,1.051121,0.0,0.0,60859.8,0.0,0.766057,3321,3321,0,3321,0,0,0,1,1,1,0.0,0.4902903378454601,443,3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,4,515604,3597,143.303744,1.072743,0.0,0.0,60634.3,0.0,0.766731,3242,3242,0,3242,0,0,0,1,1,1,0.0,1.0,443,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,4,515990,3598,143.373145,1.074308,0.0,0.0,60800.3,0.0,0.7660939999999999,3247,3247,0,3247,0,0,0,1,1,1,0.0,0.868635576812621,443,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,4,512610,3598,142.434464,1.078489,0.0,0.0,60567.2,0.0,0.766323,3222,3222,0,3222,0,0,0,1,1,1,0.0,0.4663543500033869,443,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,4,516044,3594,143.551473,1.071167,0.0,0.0,60616.8,0.0,0.766129,3244,3244,0,3243,1,0,1,1,1,2,0.0,0.7907861189355773,443,3243,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,4,511100,3598,142.046525,1.083444,0.0,0.0,60707.9,0.0,0.766548,3214,3214,0,3214,0,0,0,1,1,1,0.0,1.0,443,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,4,506872,3598,140.837266,1.094917,0.0,0.0,60916.0,0.0,0.7666109999999999,3192,3192,0,3192,0,0,0,1,1,1,0.0,0.9990676657348319,443,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,4,511458,3598,142.11291599999998,1.077854,0.0,0.0,60267.9,0.0,0.766666,3208,3208,0,3208,0,0,0,1,1,1,0.0,0.88249750329277,443,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,4,516548,3599,143.485907,1.069516,0.0,0.0,60492.7,0.0,0.766309,3246,3246,0,3246,0,0,0,1,1,1,0.0,1.0,443,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,4,515052,3597,143.155852,1.074303,0.0,0.0,60668.6,0.0,0.766324,3239,3239,0,3239,0,0,0,1,1,1,0.0,0.598917951659353,443,3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,4,517306,3597,143.814518,1.069273,0.0,0.0,60603.2,0.0,0.76644,3251,3251,0,3250,1,0,1,1,1,2,-1.0,0.7559289460184545,443,3250,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,4,515474,3599,143.211875,1.071244,0.0,0.0,60451.3,0.0,0.766584,3238,3238,0,3238,0,0,0,1,1,1,0.0,1.0,443,3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,4,522892,3598,145.29104099999998,1.05882,0.0,0.0,60680.5,0.0,0.7663800000000001,3288,3288,0,3288,0,0,0,1,1,1,0.0,0.9773555548504419,443,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,4,888092,3599,246.75650499999998,0.771007,0.0,0.0,61170.2,0.0,0.7802140000000001,4552,4552,0,4552,0,0,0,1,1,1,0.0,1.0,443,4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,4,1611558,3598,447.789271,0.628742,0.0,0.0,61545.4,0.0,0.7996260000000001,5616,5616,0,5616,0,0,0,1,1,1,1.0,1.0,443,5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,4,743440,3599,206.52351399999998,0.789773,0.0,0.0,61050.0,0.0,0.773217,4436,4436,0,4436,0,0,0,1,1,1,3.0,0.7224772368122733,443,4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,4,4936592,3599,1371.6467109999999,0.286912,0.0,0.0,62128.9,0.0,0.8406450000000001,12425,12425,0,12424,1,0,1,1,1,2,0.0,1.0,443,12424,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,4,1053506,3599,292.647064,0.636366,0.0,0.0,61531.4,0.0,0.79142,5549,5549,0,5549,0,0,0,1,1,1,0.0,1.0,443,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,4,962820,3598,267.53063199999997,0.664742,0.0,0.0,61199.6,0.0,0.7864180000000001,5282,5282,0,5282,0,0,0,1,1,1,0.0,0.684324516483501,443,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,4,822206,3599,228.446148,0.7454689999999999,0.0,0.0,61364.8,0.0,0.77903,4723,4723,0,4723,0,0,0,1,1,1,0.0,1.0,443,4723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,4,578576,3599,160.716413,0.973757,0.0,0.0,60845.6,0.0,0.76822,3586,3586,0,3586,0,0,0,1,1,1,1.0,1.0,443,3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,4,537696,3597,149.447791,1.035065,0.0,0.0,60978.5,0.0,0.766169,3379,3379,0,3379,0,0,0,1,1,1,0.0,0.5475265381690183,443,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,4,522128,3599,145.074797,1.060408,0.0,0.0,60622.0,0.0,0.766258,3281,3281,0,3280,1,0,1,1,1,2,0.0,0.9418624650981559,443,3280,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,4,525380,3599,145.940251,1.052622,0.0,0.0,60564.7,0.0,0.766389,3302,3302,0,3302,0,0,0,1,1,1,-1.0,0.6820482925847123,443,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,4,526548,3597,146.34999299999998,1.052932,0.0,0.0,60838.1,0.0,0.7662479999999999,3314,3314,0,3314,0,0,0,1,1,1,0.0,0.8703882797784891,443,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,4,513620,3598,142.713068,1.07464,0.0,0.0,60425.1,0.0,0.76652,3226,3226,0,3226,0,0,0,1,1,1,0.0,1.0,443,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,4,517952,3599,143.87575800000002,1.069517,0.0,0.0,60734.9,0.0,0.7662939999999999,3259,3259,0,3259,0,0,0,1,1,1,0.0,1.0,443,3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,4,514164,3598,142.864858,1.076886,0.0,0.0,60683.1,0.0,0.766338,3233,3233,0,3233,0,0,0,1,1,1,0.0,0.4361843049221677,443,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,4,515066,3591,143.397618,1.074446,0.0,0.0,60796.3,0.0,0.766303,3241,3241,0,3240,1,0,1,1,1,2,0.0,1.0,443,3240,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,4,518600,3598,144.097857,1.065091,0.0,0.0,60519.8,0.0,0.766265,3260,3260,0,3260,0,0,0,1,1,1,0.0,1.0,443,3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
